,team_id,pts,win_equiv,opp_id,opp_pts,game_location,forecast
67631,MIA,103,33.590472999999996,IND,127,A,0.3110165
67658,MIA,121,34.225956,MIN,106,H,0.73515898
67735,MIA,103,34.686142,DAL,101,H,0.75909847
67792,MIA,98,34.849644,DET,109,A,0.21613401
67857,MIA,91,34.683254,NYK,122,A,0.21547735
67867,MIA,126,35.294964,GSW,124,H,0.41330296
67900,MIA,102,33.917049,PHI,114,H,0.55938995
67934,MIA,121,34.354099,ATL,119,H,0.54522556
67996,MIA,102,32.746674,NYK,104,H,0.41755545
68035,MIA,111,33.567139000000005,MIL,109,A,0.27375656
68070,MIA,107,34.798676,DET,98,H,0.41080675
68106,MIA,101,34.187263,SAS,123,A,0.20317054
68112,MIA,105,35.125839,DEN,98,A,0.46558076
68145,MIA,92,34.318619,LAC,108,A,0.31121892
68157,MIA,110,33.715088,GSW,136,A,0.18169045
68190,MIA,116,33.252037,LAC,117,H,0.54948175
68223,MIA,93,32.405529,HOU,114,A,0.28041917
68236,MIA,81,32.122768,CHI,123,A,0.068645418
68292,MIA,108,33.793995,BOS,101,H,0.46571782
68336,MIA,113,34.058392,DEN,109,H,0.76147652
68344,MIA,102,33.321808000000004,ATL,115,A,0.32586712
68375,MIA,100,32.882343,CHI,116,H,0.18643574
68409,MIA,111,32.202678999999996,IND,116,H,0.4848772
68444,MIA,88,31.74667,NYK,105,A,0.18770921
68490,MIA,105,33.287418,MIN,97,A,0.56069839
68518,MIA,118,35.156094,SAS,101,H,0.40728405
68536,MIA,109,36.050449,ORL,100,A,0.54349172
68564,MIA,114,35.792362,CLE,123,A,0.15817857
68591,MIA,91,34.694855,PHI,108,A,0.38753676
68617,MIA,100,34.335411,CLE,103,H,0.34277272
68640,MIA,80,33.414085,DET,104,A,0.27580869
68731,MIA,105,35.810745000000004,ORL,101,H,0.76939064
68793,MIA,95,35.503757,MIL,87,H,0.6898213000000001
68826,MIA,93,35.117939,BOS,109,A,0.16362768
68852,MIA,94,34.936424,CHI,113,A,0.075396717
68869,MIA,90,34.690956,CHI,120,A,0.07398998700000001
68889,MIA,114,34.453185999999995,CHI,119,H,0.19730376
69005,MIA,100,35.060699,ORL,110,A,0.4782936
69048,MIA,110,36.834312,BOS,106,H,0.46516693
69074,MIA,88,36.406864,DET,95,A,0.27755618
69145,MIA,119,36.811809999999994,GSW,125,H,0.51086897
69184,MIA,128,36.506702000000004,PHI,129,A,0.38712358
69231,MIA,82,33.607803000000004,IND,114,A,0.25614399
69249,MIA,110,35.135159,IND,93,H,0.49186423
69273,MIA,93,34.03624,HOU,101,H,0.56870979
69285,MIA,100,33.361542,ATL,112,A,0.31606567
69338,MIA,97,33.102875,MIL,100,A,0.26172435
69356,MIA,104,32.717686,BOS,114,A,0.21693844
69404,MIA,126,32.895458000000005,DAL,112,A,0.5598619
69444,MIA,91,32.480625,SAS,101,A,0.23179996
69474,MIA,118,32.110039,PHO,122,H,0.32264349
69501,MIA,106,32.679103999999995,SAC,98,H,0.65887409
69547,MIA,100,31.567341,ATL,108,H,0.58367229
69570,MIA,87,31.445045,NYK,91,A,0.12387747
69581,MIA,82,31.336607,CHI,86,A,0.11143064
69619,MIA,86,30.749174,UTA,92,H,0.40531629
69637,MIA,106,31.486906,ORL,100,H,0.51354462
69659,MIA,107,32.556740000000005,LAL,96,H,0.5106442
69690,MIA,100,32.226612,CHI,105,H,0.26678905
69746,MIA,89,32.424503,DET,83,H,0.44094676
69772,MIA,105,32.031513000000004,GSW,119,A,0.18420309
69812,MIA,94,31.306053000000002,SAC,108,A,0.31429791
69819,MIA,101,33.444843,LAL,89,A,0.23409528
69845,MIA,122,33.285946,UTA,125,A,0.17111081
69869,MIA,93,32.997646,POR,104,A,0.15948832
69889,MIA,99,32.837753,PHO,107,A,0.11242104
69950,MIA,112,32.150108,PHI,115,H,0.5838514
69972,MIA,110,33.46637,ORL,104,A,0.27102119
70000,MIA,122,33.748512,DAL,106,H,0.8744504999999999
70054,MIA,87,30.637749,MIL,109,H,0.6827482
70081,MIA,98,31.490274,CLE,95,H,0.31240409999999996
70124,MIA,116,32.947803,ATL,96,H,0.54440743
70159,MIA,105,32.570412,NYK,108,H,0.36177415
70183,MIA,82,32.157227,NYK,104,A,0.14652383
70201,MIA,106,32.781105,DET,105,A,0.31431335
70217,MIA,101,33.977634,MIN,90,A,0.47186422
70291,MIA,130,32.839157,DEN,129,H,0.62673247
70321,MIA,111,33.312382,DET,107,H,0.60708177
70346,MIA,100,33.213913,CLE,102,A,0.12763441
70370,MIA,102,34.503544,POR,91,H,0.44265249
70398,MIA,93,35.682784999999996,SAS,86,H,0.36865094
70430,MIA,105,36.126442,MIN,93,H,0.78255522
70499,MIA,109,37.427917,LAC,105,H,0.53542304
70524,MIA,114,38.701038,IND,99,H,0.53744918
70547,MIA,94,38.349915,HOU,104,A,0.19391912
70578,MIA,97,39.036274,CHI,95,H,0.37069964
70624,MIA,103,40.581394,DEN,100,A,0.41433167
70670,MIA,133,42.31649,LAC,117,A,0.33900058
70701,MIA,96,43.136105,CLE,91,H,0.45713091
70734,MIA,89,42.081779,ORL,103,A,0.41094744
70747,MIA,109,41.710495,BOS,115,A,0.26194029999999996
70792,MIA,106,42.000828000000006,ATL,118,A,0.33700341
70883,MIA,107,42.654278000000005,NYK,123,H,0.45548713
70906,MIA,124,43.579066999999995,ORL,106,H,0.67948115
70915,MIA,100,43.017021,CLE,115,A,0.23271447
70944,MIA,117,44.944065,MIL,92,A,0.51439351
70985,MIA,119,45.11248,PHI,114,H,0.8562488000000001
71008,MIA,106,45.503281,MIL,95,H,0.79650217
71030,MIA,92,44.823181,CHI,119,A,0.19372129
71078,MIA,100,41.692127,BOS,103,H,0.58945721
71115,MIA,97,40.806217,NYK,109,H,0.38628346
71137,MIA,97,39.506706,PHI,107,A,0.57284212
71176,MIA,88,39.196274,IND,94,A,0.29723716
71373,MIA,96,37.378757,ORL,116,H,0.61822695
71382,MIA,95,41.836079,CHI,71,A,0.14219475
71453,MIA,116,42.323322,MIL,103,H,0.777358
71468,MIA,115,44.326233,ORL,100,A,0.34976798
71531,MIA,111,43.398499,UTA,115,H,0.64455646
71556,MIA,92,42.569592,ATL,95,H,0.6482386
71597,MIA,87,41.143013,NYK,119,A,0.20446777
71621,MIA,102,39.821877,GSW,108,H,0.71207416
71636,MIA,101,41.316013,BOS,93,A,0.30513662
71697,MIA,109,40.7356,POR,123,H,0.58863217
71734,MIA,99,40.034683,CHI,104,H,0.48011935
71772,MIA,106,40.429413000000004,DAL,101,A,0.70089149
71809,MIA,109,40.220268,HOU,115,A,0.15883076
71839,MIA,111,41.80088,BOS,80,H,0.63717806
71875,MIA,88,40.567245,HOU,97,H,0.37499356
71899,MIA,90,40.909996,CLE,89,H,0.57808447
71933,MIA,113,41.714695,PHI,90,H,0.75455648
71985,MIA,98,42.693958,PHI,90,A,0.48865891
71996,MIA,109,43.33733,LAL,92,H,0.75698054
72023,MIA,109,43.688744,SAC,95,H,0.83924407
72051,MIA,76,42.498371,SAS,84,H,0.59362167
72079,MIA,100,41.245743,ORL,108,H,0.61510825
72093,MIA,93,42.181168,DET,85,A,0.50685716
72162,MIA,110,44.581776,UTA,104,A,0.28925872
72178,MIA,109,46.040359,LAC,90,A,0.54425001
72213,MIA,95,44.764393,SAC,103,A,0.62831056
72223,MIA,92,43.972366,GSW,100,A,0.43408293
